date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:02:00	1472375/1472375	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b250bea6c0b0d73cc1351fa5f8081db0%22	https://thetork.com/demos/html/bitrader/assets/js/all.min.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/all.min.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:00	143706/143706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224fd8f796609d79fcb7b6e5ae754433b%22	https://thetork.com/demos/html/bitrader/assets/js/swiper-bundle.min.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/swiper-bundle.min.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:01	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270b4897108480dbe11c443c2ab7679c9%22	https://thetork.com/demos/html/bitrader/assets/js/aos.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/aos.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:01	30524/30524	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bcb8b6014f33fc9b76d313137f93c8c%22	https://thetork.com/demos/html/bitrader/assets/js/fslightbox.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/fslightbox.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:02	5409/5409	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a337c9af93cd71a7a9517921879be5ec%22	https://thetork.com/demos/html/bitrader/assets/js/purecounter_vanilla.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/purecounter_vanilla.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:03	10860/10860	---MCZ	200	added ('OK')	application/javascript	etag:W/%22df403e19d8c3ff9a46c621068409a65a%22	https://thetork.com/demos/html/bitrader/assets/js/custom.js	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/js/custom.js	(from https://thetork.com/demos/html/bitrader/index-2.html?theme=dark)
16:02:03	108000/108000	---M--	200	added ('OK')	font/woff2	etag:%2283a42241ada98e0f959353ca0c3ee027%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:03	187448/187448	---MCZ	200	added ('OK')	font/ttf	etag:W/%2294227daa6303fd42918ce3af431ef7e8%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-brands-400.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:03	24840/24840	---M--	200	added ('OK')	font/woff2	etag:%223f505ed834ca9466cf7efc2806b86604%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:04	63728/63728	---MCZ	200	added ('OK')	font/ttf	etag:W/%2247fa5e12e9fc4e8325a6e1a0735b38f6%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-regular-400.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:05	149908/149908	---M--	200	added ('OK')	font/woff2	etag:%2244f8148f80e6c3d60fa6425b0cbb862a%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:05	394832/394832	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e8132d053030afa547e23b5163ef8301%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-solid-900.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:05	4536/4536	---M--	200	added ('OK')	font/woff2	etag:%2260cd2d66cb03cd2521862a12f970dbe9%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.woff2	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:06	10172/10172	---MCZ	200	added ('OK')	font/ttf	etag:W/%2291fc9b0078b939bddcde338550684848%22	https://thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/webfonts/fa-v4compatibility.ttf	(from https://thetork.com/demos/html/bitrader/assets/css/all.min.css)
16:02:06	603/603	---M--	200	added ('OK')	image/svg+xml	etag:%22d1837a92c60e4467f127dedd1973606a%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home5/bg.svg	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home5/bg.svg	(from https://thetork.com/demos/html/bitrader/assets/css/style.css)
16:02:07	134/134	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2015%20Nov%202024%2010:32:07%20GMT	https://thetork.com/demos/html/bitrader/	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/index-3.html	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:07	2702/2702	---M--	200	added ('OK')	image/png	etag:%22e18352306a84a835f7a8038b95005c3d%22	https://thetork.com/demos/html/bitrader/assets/images/logo/logo.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/logo/logo.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:08	736117/736117	---M--	200	added ('OK')	image/png	etag:%224a265fb97fea6939d17e7a01e39f94d6%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home1/bg.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home1/bg.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:08	5274/5274	---M--	200	added ('OK')	image/png	etag:%22dcea831908fdf647910f17bc15f302c0%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home1/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home1/3.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:08	74601/74601	---M--	200	added ('OK')	image/png	etag:%22f86dd8222a43d7e15292b87e8814bc9e%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home1/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home1/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:09	1594/1594	---M--	200	added ('OK')	image/png	etag:%22a9985c55d9f4ce1b2201df62e3a882b1%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home1/4.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home1/4.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:09	2041/2041	---M--	200	added ('OK')	image/png	etag:%227ed93d7114b38a649d2e64c2d5afc379%22	https://thetork.com/demos/html/bitrader/assets/images/partner/light/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/partner/light/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:10	3115/3115	---M--	200	added ('OK')	image/png	etag:%2208acf7383f4266bfa708f56ada826765%22	https://thetork.com/demos/html/bitrader/assets/images/partner/light/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/partner/light/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:10	1905/1905	---M--	200	added ('OK')	image/png	etag:%22cea520daadf761609621f409f78db1a5%22	https://thetork.com/demos/html/bitrader/assets/images/partner/light/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/partner/light/3.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:10	2061/2061	---M--	200	added ('OK')	image/png	etag:%225ed67283685a647d44ba73b0291d06fb%22	https://thetork.com/demos/html/bitrader/assets/images/partner/light/4.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/partner/light/4.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:11	2280/2280	---M--	200	added ('OK')	image/png	etag:%2271fb19b2879b7a192bdb930958737aef%22	https://thetork.com/demos/html/bitrader/assets/images/partner/light/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/partner/light/5.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:11	35820/35820	---M--	200	added ('OK')	image/png	etag:%2259af36c4eb4e0198c84bbbfdcef5fb02%22	https://thetork.com/demos/html/bitrader/assets/images/about/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/about/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:12	24744/24744	---M--	200	added ('OK')	image/png	etag:%220a0ed251837fdc50384b1f2abaff2ae2%22	https://thetork.com/demos/html/bitrader/assets/images/feature/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:12	3770/3770	---M--	200	added ('OK')	image/png	etag:%2213152e7a436f3082afb8f17582a6dba6%22	https://thetork.com/demos/html/bitrader/assets/images/feature/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/5.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:12	44337/44337	---M--	200	added ('OK')	image/png	etag:%220b0f48db9f83f2cecd525229771f0de6%22	https://thetork.com/demos/html/bitrader/assets/images/feature/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:13	3808/3808	---M--	200	added ('OK')	image/png	etag:%22d12ca3e7c41c912eb835a847b94383f3%22	https://thetork.com/demos/html/bitrader/assets/images/feature/6.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/6.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:13	3772/3772	---M--	200	added ('OK')	image/png	etag:%22fb5b8506be65d61f4362abd7a44bd68d%22	https://thetork.com/demos/html/bitrader/assets/images/feature/7.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/7.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:13	3778/3778	---M--	200	added ('OK')	image/png	etag:%22cd0fb8d93ee6df955e8357f5b17f8f48%22	https://thetork.com/demos/html/bitrader/assets/images/feature/8.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/8.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:14	4902/4902	---M--	200	added ('OK')	image/png	etag:%22ceba4865d3203c46789892c5882b3e24%22	https://thetork.com/demos/html/bitrader/assets/images/feature/shape/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/shape/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:14	8116/8116	---M--	200	added ('OK')	image/png	etag:%22875a46e4f2d69d1296cf5719f0f64e92%22	https://thetork.com/demos/html/bitrader/assets/images/icon/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:15	786/786	---M--	200	added ('OK')	image/svg+xml	etag:%228c147b8c9e14ac7bffcce081046758ff%22	https://thetork.com/demos/html/bitrader/assets/images/icon/check.svg	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/check.svg	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:15	93104/93104	---M--	200	added ('OK')	image/png	etag:%22eba7dd8310c5011f5f48f6d408eff4dd%22	https://thetork.com/demos/html/bitrader/assets/images/team/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:15	60065/60065	---M--	200	added ('OK')	image/png	etag:%224f766bcccc8d33dfdee85e06c6891712%22	https://thetork.com/demos/html/bitrader/assets/images/team/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:16	87010/87010	---M--	200	added ('OK')	image/png	etag:%22d01159b8972382bbf948ffc57b6834d3%22	https://thetork.com/demos/html/bitrader/assets/images/team/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/3.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:16	81630/81630	---M--	200	added ('OK')	image/png	etag:%22fc5e9064f1ef440823af85c82f61af7a%22	https://thetork.com/demos/html/bitrader/assets/images/team/4.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/4.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:17	93070/93070	---M--	200	added ('OK')	image/png	etag:%2201006cb0ddb38e0a01c4849760e2acba%22	https://thetork.com/demos/html/bitrader/assets/images/team/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/5.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:17	77658/77658	---M--	200	added ('OK')	image/png	etag:%229a2718df26a2ea61462bb1e62ec9c0fb%22	https://thetork.com/demos/html/bitrader/assets/images/team/6.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/6.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:17	94138/94138	---M--	200	added ('OK')	image/png	etag:%2278f1e238792c98f2e3e9efd694dff0ac%22	https://thetork.com/demos/html/bitrader/assets/images/team/7.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/7.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:18	84315/84315	---M--	200	added ('OK')	image/png	etag:%220d46067eac8d52a0759bea50cafc73a5%22	https://thetork.com/demos/html/bitrader/assets/images/team/8.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/team/8.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:18	30112/30112	---M--	200	added ('OK')	image/png	etag:%22f29ac7f787b55da3ca8584d97fe83254%22	https://thetork.com/demos/html/bitrader/assets/images/blog/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:19	3072/3072	---M--	200	added ('OK')	image/png	etag:%22a5f753b5e3430496512079340f87d4dd%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/author/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:19	29778/29778	---M--	200	added ('OK')	image/png	etag:%22d7ec689b0f71e56008e86bbe5b9fb948%22	https://thetork.com/demos/html/bitrader/assets/images/blog/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:19	2224/2224	---M--	200	added ('OK')	image/png	etag:%2200f145e406f7363e69221a6210069292%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/author/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:20	20217/20217	---M--	200	added ('OK')	image/png	etag:%22970b2317a05dffb78ca2e32af200b957%22	https://thetork.com/demos/html/bitrader/assets/images/blog/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/3.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:20	3246/3246	---M--	200	added ('OK')	image/png	etag:%22adbd6814593aa8901a79157dcf1c1ee0%22	https://thetork.com/demos/html/bitrader/assets/images/blog/author/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/author/3.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:20	5094/5094	---M--	200	added ('OK')	image/png	etag:%229fddcf5903cd08316f5600b1464ee7f6%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/testimonial/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:21	5309/5309	---M--	200	added ('OK')	image/png	etag:%228836c3ffa2273e5863877fd6a6773564%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/testimonial/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:21	5340/5340	---M--	200	added ('OK')	image/png	etag:%22fc893b40e6cef47c913b8ff2ab7f4574%22	https://thetork.com/demos/html/bitrader/assets/images/testimonial/6.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/testimonial/6.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:22	28673/28673	---M--	200	added ('OK')	image/png	etag:%2231e821943d774458c305dfa98a30b274%22	https://thetork.com/demos/html/bitrader/assets/images/others/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/others/1.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:22	5292/5292	---M--	200	added ('OK')	image/png	etag:%22d2278d5d899bb8a9171cd0aa222fa5e7%22	https://thetork.com/demos/html/bitrader/assets/images/cta/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/cta/2.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:23	23545/23545	---M--	200	added ('OK')	image/png	etag:%22708fcc28e3a817db060e3ac0f8c1fa35%22	https://thetork.com/demos/html/bitrader/assets/images/cta/4.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/cta/4.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:23	7514/7514	---M--	200	added ('OK')	image/png	etag:%2244580e49ac5f3d456bb26559388c60ab%22	https://thetork.com/demos/html/bitrader/assets/images/cta/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/cta/5.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:23	426/426	---M--	200	added ('OK')	image/png	etag:%226f8d73777efd6d4dd3cadeffada3e46d%22	https://thetork.com/demos/html/bitrader/assets/images/footer/apple.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/footer/apple.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:24	694/694	---M--	200	added ('OK')	image/png	etag:%22926c578d603c49777a26937dc408f1b0%22	https://thetork.com/demos/html/bitrader/assets/images/footer/play.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/footer/play.png	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:24	3744/3744	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2015%20Nov%202024%2010:32:25%20GMT	https://thetork.com/demos/html/bitrader/service.html	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/service.8a.delayed	(from https://thetork.com/demos/html/bitrader/index.html)
16:02:25	152857/152857	---M--	200	added ('OK')	image/png	etag:%220cc027779f3c6e0686952b694f3878ed%22	https://thetork.com/demos/html/bitrader/assets/images/bg/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/bg/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:25	4821/4821	---M--	200	added ('OK')	image/png	etag:%227b09dff2ceed5d683208d74074034ee7%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home3/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home3/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:26	289225/289225	---M--	200	added ('OK')	image/png	etag:%22ab9da16a52dddf78ea09f7de7d319fdc%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home3/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:26	8116/8116	---M--	200	added ('OK')	image/png	etag:%22875a46e4f2d69d1296cf5719f0f64e92%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/shape/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:26	3321/3321	---M--	200	added ('OK')	image/png	etag:%22d43ef18ac639c7082ca4d993f0ccab1f%22	https://thetork.com/demos/html/bitrader/assets/images/banner/shape/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/shape/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:27	213346/213346	---M--	200	added ('OK')	image/png	etag:%22539d1f69fe9dd06cc247aad03b5ccc8f%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/bg.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/home3/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:27	29164/29164	---M--	200	added ('OK')	image/png	etag:%226ab5d197a735211d13992ecb272d9df9%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:28	30729/30729	---M--	200	added ('OK')	image/png	etag:%2224f05ed35dc47b5e8628794a541f1047%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/home3/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:28	29584/29584	---M--	200	added ('OK')	image/png	etag:%223a4bb2ce66a6ac3ea0b8be18153af498%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/home3/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:29	6327/6327	---M--	200	added ('OK')	image/png	etag:%22ecc8630cef654bb2b0581c11248027cf%22	https://thetork.com/demos/html/bitrader/assets/images/feature/home3/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/feature/home3/5.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:29	30356/30356	---M--	200	added ('OK')	image/png	etag:%224c942bccf58527a1b2164947b8718e7f%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/about/home3/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:29	7176/7176	---M--	200	added ('OK')	image/png	etag:%22071203668cb6e9a327d649b67df547ab%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/5.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/about/home3/5.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:30	690/690	---M--	200	added ('OK')	image/png	etag:%22715d244f350051b1e4a6768ee7cbb968%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/check.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/about/home3/check.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:30	38843/38843	---M--	200	added ('OK')	image/png	etag:%22916b0b1172b92ce605ad9442bd9106d5%22	https://thetork.com/demos/html/bitrader/assets/images/about/home3/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/about/home3/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:30	7129/7129	---M--	200	added ('OK')	image/png	etag:%22205bc222ac5923cdce3cffb14554b70f%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/1.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/shape/1.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:31	5383/5383	---M--	200	added ('OK')	image/png	etag:%22d4b80d79efbb7e33ab85393a8b8a6af9%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/shape/2.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:31	134193/134193	---M--	200	added ('OK')	image/png	etag:%229f9a46a64562af0ae1ea15e1aeea31b9%22	https://thetork.com/demos/html/bitrader/assets/images/pricing/bg.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/pricing/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:32	8430/8430	---M--	200	added ('OK')	image/png	etag:%22d79658fd409b0d51ec2cb997061064e7%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/shape/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:32	30413/30413	---M--	200	added ('OK')	image/png	etag:%22c636fe273210c28a079e12c025c939c0%22	https://thetork.com/demos/html/bitrader/assets/images/others/3.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/others/3.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:32	8487/8487	---M--	200	added ('OK')	image/png	etag:%22cf599ed5271d3189dc188bed978c7510%22	https://thetork.com/demos/html/bitrader/assets/images/icon/shape/4.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/icon/shape/4.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:33	25200/25200	---M--	200	added ('OK')	image/png	etag:%2236de55873e9fb6f301bbe29bd8884bda%22	https://thetork.com/demos/html/bitrader/assets/images/blog/bg.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/blog/bg.png	(from https://thetork.com/demos/html/bitrader/index-3.html?theme=light)
16:02:34	5415/5415	---M--	200	added ('OK')	image/png	etag:%2209a28f7f41ed2f808cc691d4fbda7586%22	https://thetork.com/demos/html/bitrader/assets/images/banner/home4/2.png	C:/My%20Web%20Sites/Ritcoin/thetork.com/demos/html/bitrader/assets/images/banner/home4/2.png	(from https://thetork.com/demos/html/bitrader/index-4.html?theme=light)
